RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
9,0,California,state,,184934.3163573609,185555.93579405232,186395.27425049187,188217.22777337045,190334.9742826484,192620.01661424641,195033.18452882336,197552.65926037266,200077.98075378643,202472.8048841258,204831.25256726728,207139.4539861216,209092.07879186826,211022.82348583732,213196.0358750031,215898.13057108855,218605.81947132328,221065.53083467492,223368.37602062916,225587.20177503457,227740.7800480636,229754.42209187264,231646.11235508355,233415.0871641206,234844.3493299704,236305.59055270776,238015.93654357994,240323.79413463743,243018.48724956167,246008.26354389373,249467.09834742724,253190.43350942744,256952.09552248425,260521.8154445253,264019.17840004823,267467.9239413897,270515.28156102425,273356.37055353075,276365.80819246435,279863.86007959134,283748.6817617529,287342.0210974095,291135.7142108834,295131.28043021477,299569.8611706659,303893.35842090566,308059.39593330445,312087.98318262486,316258.54450142843,320955.81826533185,326313.58326237526,332464.17286485765,339546.0602923544,347449.5492141572,355529.82804858155,363241.26011543843,370544.2576669206,377558.197498491,383724.65149016486,389682.31264283904,394984.2646602701,400730.7662229184,406771.2665286874,413582.46181537636,420207.8770795076,426334.52618396486,432196.2612373365,438142.23808375275,444115.5079130402,449978.6210067288,454734.91571554943,458945.11451783037,462452.9265439513,465572.7948476731,468544.49950488005,471212.6281712866,473863.9292768198,475697.71426139824,476378.6495386026,476384.66626299376,475363.8069660867,474200.45078261616,472960.01665584283,471883.80371966533,470995.5279591077,469953.50165155757,468462.73801062716,466551.644999465,463570.72536578815,460137.7807110841,455744.2208632147,451162.74613753037,446013.85913479445,440610.5408364761,435179.0350522194,429356.5722971225,423558.7383862718,416715.4932996289,408540.8137760873,398958.4128208394,388758.5408781517,378853.2744160692,368821.29494529427,359163.38602552866,350240.6544351923,342524.73585351126,335044.3508048392,327867.1338295098,321158.02856689336,316272.2154057156,312225.56455655204,308423.0847805994,304738.3559510768,301518.15299877647,299130.0561064493,297134.11761131446,295570.7143337796,294737.31004136085,295558.3515882834,297437.61311236845,299346.2872165882,300143.6721006056,301162.4735934103,302431.4059537871,303828.5722039417,303764.572055899,302643.9966309946,300729.8888603498,298776.89685579593,296681.5989468757,294825.6262304626,293503.6888591221,292474.3278458274,291488.1480562106,290035.36833839264,288489.03046199656,286165.82545813586,284295.9940397529,282667.76423597004,280891.7785241504,278771.8002919478,276508.3816025288,275390.7655101675,274662.37100277113,274286.89554040594,273741.21418581787,273127.911307137,272709.10751696187,272899.6757824388,273978.2354521782,275542.3421262062,278015.51986033894,281355.5070264675,285617.8466291478,290285.08298667456,295252.60175696854,299958.0932311828,304122.2452813405,307699.2780074606,311910.0774246582,317662.0898304203,324622.5306573573,331594.9935249088,338263.98918300343,344799.5334614053,351254.3907122075,356668.75729131536,361030.1212843873,364186.78464677214,366796.5666584422,369170.01544172346,372064.5746933658,375153.3701518237,377697.0445288161,379369.55529585684,380835.93068504,383256.8563974253,386327.8755743294,389769.51525546954,392947.2814153477,395772.5581662594,398160.4578456648,400114.92127705965,402006.6163662763,404145.56241679756,406337.5380872718,408064.8072367753,409222.39444335597,410212.5242414885,411433.0324666601,412451.6820854018,413380.8063214514,416458.9659605623,421637.29891241,427519.60728877084,431964.1145583699,434912.3454200605,437517.6210536884,438470.46862562053,438170.5238948181,436730.61757878837,436403.2913012728,437442.09555303847,439949.5583649568,444693.0528875109,450935.22080141306,457714.570033947,463251.08376896614,467310.37466743385,470789.3137466504,472483.017406987,473946.9137130656,475488.2497464313,478840.08944981085,482556.9432249419,486925.3254165445,491858.1104590991,497298.4081383068,502257.6141532301,506336.6878324545,510068.67190186406,513106.4239619475,515870.0807806418,518835.02156806615,522180.2776536841,525738.610147491,528254.9144760781,529729.2768491117,529269.453897982,527688.3493729517,525896.9631791612,524868.7992316039,524253.28462731984,523873.7189040924,524272.5877963736,525940.7703593773,528490.6494818999,531496.409517272,534769.0766970783,538160.8159833546,540931.0387806494,543158.8558826359,545305.2530195933,547287.216490576,547537.5381695948,546351.6654401788,546198.6341145929,549387.7639199754,556467.752248749,565558.9469235956,576145.1656482769,586704.546377337,595472.9051912298,602974.9845371692,609771.2480093972,618668.4599266977,629322.3305873586,640761.0471142057,651099.6040179731,658252.3881971445,663102.6058181872,667432.6115609362,673141.8157439344,680179.9716347341,689995.4702338957,702590.9175739657,717779.0019092489,731590.7182326292,742001.7418561302,747537.1064572204,747839.62050502,743276.2387491405,735977.776044936,729407.3756068399,724243.9596965987,719817.9867631163,712932.1103021,705852.8796696463,700645.4179799431,700071.7904416663,702993.4135758639,708109.7829902968,715006.6916729155,722810.8305304198,730268.5031107055,736332.4867966198,740671.9212453476,743434.7291971656
54,1,Texas,state,,108651.91549342252,108710.95975088188,108739.59714075731,108881.7270461658,108973.77260180844,109076.9780772655,109144.80004291075,109345.444067501,109608.55907827138,109890.49187001503,110215.82510426565,110577.19225183927,110792.94484161101,110760.34440679716,110544.4528579573,110417.96814841586,110460.43628560938,110589.20912606076,110740.4780717633,110876.35228851078,111019.25445675822,111168.72700116702,111277.93724782082,111366.1663835101,111396.27083198074,111479.72642105118,111688.85428354988,112056.61585988577,112489.88219664567,112975.29830439646,113468.71851251957,113990.14249564713,114449.69672651327,114844.06718420006,115179.72973188646,115465.72522914218,115685.01993442235,115829.75877190779,115993.36518394656,116185.27697263304,116403.007863659,116622.42785637589,116838.79331144737,117090.32376817994,117318.47250825957,117550.8016122325,117718.52537246987,117860.51047808927,118215.79363157321,119015.53495595831,120281.52486694434,121537.8507109962,122576.02650159539,123242.3597858675,123865.22731285042,124431.78627810818,125071.50910682086,125666.71848984268,126199.18953245715,126664.54402458413,127160.16823072964,127577.15433782768,127948.7135636068,128276.2191827029,128632.44995708182,129021.75741601708,129366.27081719601,129688.72780863155,130011.5551862516,130273.20706449624,130578.9951141022,130828.01670755913,131032.37003125167,131238.48172225224,131488.99234174003,131890.64774546365,132440.08219514968,133049.11937785312,133656.46043088788,134195.90940840938,134769.58211013585,135478.28200521015,136156.99045980838,136830.25180707732,137185.63026462754,137325.51419502054,137308.01362256156,137520.7256035389,137909.75175272863,138415.57142222396,138866.96391671215,139346.72603907762,139819.51404705553,140254.88055046534,140617.65090837222,140952.28010110636,140817.02519326395,140425.91703403986,139850.04918698542,139547.8517308045,139331.29672631377,139137.0901025856,138976.51815975524,138634.2823789836,138139.103413288,137550.09235745584,136972.23389569946,136437.8863580262,135951.72451143348,135696.411036027,135591.6493549957,135575.48500455942,135575.30325725593,135551.72313590514,135562.36652573594,135448.882488012,135299.14247412953,135100.329541657,135142.02482435116,135263.99767310938,135323.25476969013,135309.9933669811,135334.41004658773,135505.06616049111,135702.1461954663,135746.7112005805,135506.13129200364,135041.4707858527,134491.07949995185,133937.2838534653,133362.7794218169,132863.75691170542,132430.1256092868,131973.8919838982,131525.5548217894,131091.7226724712,130748.14842137399,130397.98996274325,130203.65524054051,130089.33373118397,130048.4229991455,129938.74451697234,129733.73835403495,129494.28004199355,129384.62801548856,129535.2915757661,129803.84751180554,130073.99662636453,130375.54083178136,130800.44150891573,131282.00415756187,131641.57959162307,131949.8694397247,132257.12358177107,132611.73656682952,132967.6583452703,133464.54241546392,134095.9742818287,134844.29866436173,135554.73101387252,136365.57222278113,137333.11988802048,138261.67555249893,139161.87640674514,139864.4952557948,140665.63655794508,141399.47524276387,142222.73294895273,143189.60916066056,144281.01361123074,145382.05048620203,146339.13447550466,147308.63769479078,148292.95490350763,149413.90085652957,150421.91786038844,151310.6659160259,151940.78488834944,152737.1313567994,153668.82814380503,154834.75224316915,156043.04958993214,157224.32493204155,158329.7625760502,159387.40052415276,160440.9066747143,161536.27117144514,162679.02103370446,163844.23816775728,165018.31442973472,166052.25266440824,167124.57722158977,168272.8689084272,169470.69996080588,170353.99398471546,171194.4447692637,172005.50415747953,172972.28703796564,173778.20101611328,174561.82104094521,175457.79873971536,176445.83410477007,177557.46860394918,178625.64490825633,179676.6076548613,180614.93864880805,181615.55084280597,182723.19271801307,183720.55593163284,184619.47420091392,185315.26181016208,186052.87482478993,186801.84054417117,187695.05605381215,188678.6969780665,189770.80628835005,190853.7921031504,191839.19728104593,192993.43320083097,194073.38100802086,195199.66007150765,196055.002433612,197032.70965134518,197912.26604063026,198780.16408942488,199442.0851888388,200192.68144152607,201027.2836676177,201854.18084088722,202582.9235577311,203213.39611898526,203745.8590957599,204224.31723648217,204688.47444296666,205180.94669901734,205771.23171690045,206416.2493352445,207279.72807525008,208302.1201508123,209415.36626671228,210545.58249505554,211638.99979785387,212705.36942147868,213474.1175417269,213748.61619445836,213912.914543423,214555.1727690856,215950.34432821325,218056.46456991552,220433.45481652606,223144.33219179776,225770.79604117703,228528.06710858925,231465.0363399731,234790.3093306489,238480.59045917974,242703.74351571678,247222.2623784967,251367.59849350876,254527.51902439576,256837.49643034677,259233.69052936105,262336.1047982513,265902.23819086235,270593.9899623749,275841.38093550387,281774.9349970564,287531.8247961981,292823.3346700995,297441.9132822919,300250.22810842044,301131.83078631916,300481.9041369113,299552.62832418975,298572.3925245426,297312.85247908416,295650.9706697401,294070.60980259045,293015.81317723717,292651.8232505209,292966.31900722487,293782.3185122137,294517.20052287,295087.47752781684,295124.7892957295,294898.327140074,294417.7153495732,293824.0604757306
14,2,Florida,state,,105562.86454284335,105791.52353396521,106068.70381025034,106632.14001974666,107239.74525500042,107859.69835784052,108482.59958993079,109116.99255579257,109774.54537646018,110445.8041916708,111143.35293548148,111862.81494303874,112520.67079444374,113174.25128532457,113857.48242737028,114664.54365610595,115548.51911675716,116471.24698070281,117463.20628632182,118514.6165517848,119604.62726389173,120697.62892778974,121745.85952821276,122773.91151293488,123702.12801329645,124560.73999473084,125400.208160764,126344.76489971999,127381.13053502946,128464.70479574206,129567.8854129289,130746.86177186928,131913.26408011062,133078.13684912535,134184.7514884699,135383.6531616658,136565.54965046517,137780.1154331334,139025.60234025,140413.2561065977,141878.9944512744,143333.33918066838,144773.18670484817,146245.37509471612,147773.69187657768,149322.0483695269,150840.96864480153,152294.23207476505,153687.4820931085,155067.2010923135,156578.82985525552,158302.49256996144,160320.42258811474,162609.47654838584,165152.49440831444,167953.00053543097,170796.73972990157,173528.6368541181,176090.96720049265,178701.97092494273,181383.07328835095,184250.11703474246,187464.66525174223,191253.32886906926,195480.8954563225,200063.77609151116,204954.4173302298,210009.14159774082,214963.3944171581,219526.17579645498,223744.74018658898,227697.5340192005,231351.1973098653,234740.9898358394,238263.750581512,242185.76498309514,245947.0054611673,249096.02654080905,251256.9272662621,252675.4183659103,253269.7413659628,253242.8782536784,252863.34712034886,252104.23641964523,251143.81693868895,250105.66281904513,248912.79247811285,247535.30266134895,245741.6276811634,243499.85543783606,240799.27708541843,237814.55019930124,234758.83072443664,231633.5374129901,228365.6862275258,225051.53842912157,221450.9604058645,217897.2970237422,214102.0147714202,210406.33921599263,206435.8948819012,202574.64946965713,198626.70958820553,194522.11700939495,190347.81749826166,186125.6128464583,181974.1292823006,178004.88573589563,174271.66451038918,170954.4309431551,167835.8944037884,164730.76563739424,161726.79846039152,158869.2566101127,156424.24379707492,154171.57291721218,152109.1263218247,150364.26941403924,149200.90610554093,148316.7642870972,147636.1526940636,147043.47038495864,146639.73986539902,146287.2373263863,145830.19323518244,145140.9872870715,144185.81947334507,142993.03990988774,141690.95332917583,140329.22908195967,138950.23396123483,137635.7742678685,136322.24359195394,135076.6929901913,133804.58701332848,132573.8237586531,131344.60437145087,130233.47697619832,129209.53128002326,128403.91083555511,127798.3124404589,127451.13919886858,127273.67646294524,127192.7853014033,127220.87597647618,127340.42183926322,127531.64856583753,127888.0555957276,128349.46830705645,128974.6943460377,129601.83102318658,130159.48744449885,130752.73273611278,131488.2553937819,132529.82410364368,133917.98666203048,135505.60594148192,137126.3742535703,138780.32538588168,140483.8273650304,142405.220770433,144288.03134027406,146096.6465400341,147823.41398930963,149501.54307253959,151273.29194228302,152838.16968213438,154434.7722818502,155954.4673953577,157592.21425349152,159128.13299778287,160495.9008200966,161844.9830517003,162962.96852140847,164114.76501342925,165094.8896236833,166113.64411471956,166968.60503131547,168037.03562732704,169303.9658073254,170687.18828275078,171899.46940676647,172969.85061702307,174044.8783354972,175262.55149758034,176511.07680794087,177934.62692948457,179441.69542930528,181081.10391962575,182794.20706343636,184446.02257950124,185979.6320621793,187393.25658653738,188733.2353667538,189964.97901306688,191269.68753116764,192560.80943483082,193941.03201115786,195152.58956908828,196407.91275738497,197818.043440704,199386.71733760685,200822.62578877443,202013.4724637453,203056.9137078384,204224.73981669697,205588.08830914964,207036.56778276732,208305.18849131383,209613.51615101195,210856.54329582254,212259.94614209657,213619.2327814968,215076.8844612171,216576.9441236147,218147.42614491077,219544.25701169056,220771.03209542765,222005.07306002124,223228.05890975278,224496.44406948888,225564.89972788034,226949.96840604566,228303.0277845622,229677.01411569692,230807.73018932118,232008.4239501673,233306.05332124585,234477.08014632505,235527.8633754521,236238.41541072095,236751.47809084164,237027.2354259511,237426.75080555922,237943.33005351748,238647.83616322558,239348.20096491897,240276.30927422145,241545.7463717401,243110.22249174348,245005.64823786519,246791.3882815045,248360.30130521298,249314.60578907037,249577.78689769524,249709.75425335183,250273.43186274276,251827.23158866554,254319.29878392784,257268.20657678889,260730.53312813342,264171.7874530921,267733.4287524503,271281.8221516532,275073.5707617475,279290.19723429374,284392.9864730804,290640.10280459863,297037.4484043343,302728.79431622743,307340.3964604801,311880.9238779635,316960.2866392339,322450.78975282464,329343.2734792502,337360.09657354426,346822.52051363623,356773.13910921203,366309.7256394809,374786.5759371999,380538.2148365791,383449.4776358879,383821.7374579395,383346.06668591173,382649.6022951999,381815.74917181284,380487.4364179683,379362.6557785063,378905.17843006994,379344.0935129562,380382.6179616163,382034.24642153975,383713.9118593824,385378.4427959201,386536.027984815,387584.8841456923,388504.5055350461,389325.2454100919
43,3,New York,state,,151332.7760126514,151871.66935100165,152390.44109401826,153506.1780864706,154660.56703299016,155908.78072780112,157030.92040818403,158013.16305265322,158885.97996893094,159821.52487417668,160967.63170590939,162225.69489485747,163432.36429571602,164436.63306566057,165342.417115587,166288.0924527349,167332.50194285487,168485.2788086284,169695.52269628193,170965.91422131562,172208.41259844604,173516.18648653032,174885.20128336677,176338.82371142614,177774.0089071554,179076.9491208931,180181.96601495985,181271.258575752,182432.45205508298,183780.77806979057,185229.11774428256,186846.35818012094,188512.63580230155,190173.9271010617,191788.19339908814,193459.76962054134,195092.50668722298,196680.9758033478,198376.1244255919,200046.3334837761,201755.54232178148,203450.62562643166,205228.83862224556,207247.62961592883,209433.4005620107,211682.87382591516,213649.98780345893,215414.2745025903,217131.65248236447,218759.19085365892,220123.42086547628,221479.19030219785,223074.92106742482,225043.67399242552,227257.71651049794,229535.39398578266,231933.44920794864,234289.92170258213,236677.62352107055,238959.62392393933,241135.00737681115,243254.39089259223,245204.45206778916,247262.52996233132,249447.95436545718,251706.12205663917,254082.35531458913,256566.47324131583,259174.60193216344,261828.6748357925,264227.86883406655,266618.58795814886,268708.3211316885,270619.885445542,272198.1465298057,273568.9783682813,274863.85284369724,276201.20411165716,277452.9699525997,278572.84537130763,279296.3415349646,279827.88318875193,280135.26482727326,280461.94923883147,280734.5088931729,280956.6598227849,281251.1628853541,281371.589802423,281602.4079435277,281637.69745527365,281694.0135020133,281771.88646637223,281777.85081185494,281982.32565909234,282188.24773296353,282300.0819177032,282369.24154863186,282231.0625348249,282073.4898328976,281714.7726735974,281114.9665111574,280296.25436482724,279211.26873947115,278037.7510500887,276726.1512827233,275149.9205883921,273424.35004382493,271769.7314103543,270239.2458205931,268922.200731802,267754.72625977226,266760.497081777,265846.67165024864,264854.2825941589,263825.7509130516,262715.5025346467,261780.3710159056,261056.79951789428,260594.3980496819,260284.16792324104,260057.9123705868,260039.4888474201,260117.67202386478,260509.77954680403,260929.11062664085,261489.95773197143,261848.92867852468,261762.14448891612,261219.34390362003,260238.3708508901,259211.9080431826,258171.81503469194,257438.10485223177,256875.23428601612,256528.8951311698,256063.40564965922,255564.3207796771,254820.55598550165,254092.92868654503,253382.3350054406,252733.73188312716,252087.90861379556,251384.88834837428,250790.3990424479,250267.3258925807,250059.66605642138,250248.99139629325,250644.09525922503,251136.93698707,251498.16751601154,251833.5058746991,251844.94794935605,251871.98502918208,251710.4008155736,251695.20807525457,251669.47982180372,252072.5160044481,252742.82661832703,253532.20848958447,254277.56836134128,255121.57842688763,256294.14922455433,257462.54953089124,258511.8250758235,259270.47102100903,260075.75235999466,260743.039679357,261193.735381862,261580.99587536338,262111.53244139053,263085.6967226582,264219.615475266,265567.6279994185,266497.4462173144,267262.6976765704,267717.7235574667,268328.3083621312,268801.8325918073,269452.2390692768,270007.2954409101,270423.0693249458,270668.1733913507,270917.051079372,271368.7305546779,272179.82715695765,273068.81861198886,274175.50197547703,275502.9990617157,277258.64427227015,279157.4071163112,280709.0325609672,281966.5287393472,282856.31591999735,283551.4405095869,283866.0591118286,284428.3221009832,285290.9552571606,286628.7811670184,287728.59669235715,288515.6830737095,289121.3795576855,289964.7559686865,291267.73415938276,293067.1041627694,294716.62172119046,296457.8800763175,297994.8214855862,300065.7195003813,301733.5776035282,303198.16992001556,304278.430664265,305615.66899134446,306973.24165326386,308669.75813341426,310045.6032877653,311581.33809834573,312968.6193432694,314079.7869062691,315527.42071836564,317146.0051623793,319500.961682782,321626.1693757919,324025.8315026573,326366.05094184756,328766.7892502322,330356.9890448786,331488.1384952728,332151.74413249496,333230.94708288606,334751.0768916456,336399.0413537917,337785.4638808202,338577.5224353936,339544.1463632811,340529.6721757174,341708.7456573368,342353.2994472521,343080.06533433957,344531.5254815652,346377.6527804041,348653.36289538717,350388.30195511814,351985.1503445758,353311.48354499316,354465.4270443705,355089.2400482218,355265.9193641641,355671.02563005796,357712.9840111003,361059.9634603567,365483.2260096397,370362.2893878941,374980.90390238044,379800.50774762663,384303.88541377964,388488.06204800255,392670.97778302577,396588.6395317098,400049.8336182655,402159.95681299997,403203.1273043912,404710.15463481884,406975.81697108364,409653.89925738634,412808.66418908676,416633.27766035404,421737.77552870713,426960.6344388623,431727.5982221933,436288.72854850005,439365.21307692473,440286.7689636292,438726.3896334504,436906.63509733527,435358.78465751157,433784.1291246936,432136.0268222602,430766.7879728594,430860.48899340304,432344.78405633796,434774.06208135135,437629.21183403506,440656.72484732984,443733.6241978132,446344.73323424393,448195.7114726337,449741.47094542027,451434.18295565265
47,4,Pennsylvania,state,,96293.94538395168,96499.91084063036,96693.46304386493,97087.89302350697,97493.07137315958,97909.48510188756,98351.69079925817,98773.82401806409,99203.93820692383,99616.43350946704,100071.4963205055,100542.19253519212,101006.80085034326,101431.60432998739,101858.86938460772,102317.3196701138,102756.06605196813,103202.76807537378,103683.37130881699,104212.79108110227,104748.63982421393,105241.03256847353,105741.03107547293,106213.98908743996,106684.56976683682,107150.63171620097,107636.57051567809,108171.31404598443,108755.61439007246,109398.94264270172,110118.93274573819,110931.53805030692,111774.80832787322,112600.95887173137,113311.6317616363,113987.70333840763,114635.31200264326,115286.72176361078,115909.3509332884,116567.62510975241,117373.38220287021,118346.59562474141,119415.49062424242,120446.3905171154,121457.93776829405,122414.1462592979,123280.70117098033,124052.53834939352,124737.0382591125,125525.49208033254,126317.87239973777,127198.09012309123,128234.07678383082,129456.95822217206,130892.55251963514,132295.25407137896,133695.97705870532,134915.9076288617,136150.11054287237,137355.5133542912,138597.31807881495,139604.74168998364,140569.34774279827,141618.77004429573,142882.10266379823,144343.60383635366,145907.42352698572,147546.0206184876,149085.7862881977,150489.83873502942,151778.0538359969,152987.16835939375,154060.2832203595,154995.735282022,155873.62026505373,156802.66225316536,157842.28798401862,158980.69338280658,160034.53855188485,160887.27198673604,161481.6850043645,161944.48943701666,162314.34248314993,162626.441053624,162942.1716168213,163319.51571541384,163792.99974717008,164230.03300399438,164650.2324995251,164969.95678808508,165314.75941961244,165562.22296014955,165686.70388933763,165768.27469699224,165872.52053032158,165954.53642771082,165911.77343235502,165881.74440897294,165816.55511564392,165771.20245528803,165570.69101313277,165250.7206606435,164681.63189476627,163940.87648939787,163159.34852520187,162480.92594929537,161842.32401922278,161153.9873704079,160451.9350777228,159990.6460756046,159762.7474758171,159625.48758137328,159386.73804693765,159059.23634008804,158701.00232920828,158279.69478546342,157881.5972808407,157610.14944619546,157555.1137885284,157640.57353531418,157884.01969553987,158223.43745028775,158695.18605029178,159153.6363848562,159454.4406129267,159507.45321625823,159264.40465738883,158802.68745061292,158114.9240541143,157302.82668727628,156409.89466663328,155567.19388442385,154834.60279549926,154240.98655254208,153788.44747864848,153304.77227857066,152745.39438412766,152031.22471678816,151318.1336801258,150726.00166323106,150301.2526092057,149952.69365519236,149603.90166249135,149264.14148765904,148968.8308832591,148903.59356153442,149218.0188545872,149682.63795580316,150126.15176483468,150305.18578130237,150379.6243894853,150258.64111727432,150139.16154795233,149963.85473281497,149834.95001906902,149749.5607766018,149743.83228510342,149764.50155822004,149991.87589848947,150417.24772619523,151046.74569246534,151577.80992174786,151734.36505388605,151788.9852707449,151720.4095994,151932.94937524523,152085.52329477316,152292.8699808692,152429.73628315705,152525.6107828975,152621.0784063162,152860.08165375926,153296.78036948587,153758.38687397834,154238.60494865122,154474.79015987922,154497.11687870245,154173.62730068495,153971.1742614488,153952.8896714815,154030.6267935996,154081.45250698776,154268.41579156465,154678.95735002396,155258.68541039294,155775.8503921805,156391.57028461483,157098.96437387753,157791.5563358414,158314.2767424015,158578.57040429104,158929.94865182953,159407.86902830584,159897.50804517794,159937.91017123137,159930.84341446112,160124.25544899786,160617.3961121091,161002.67620418765,161389.33875667537,161877.14986907176,162497.9183299337,163066.02694932808,163707.0908540735,164267.86331183554,164764.8769423646,165145.31100651273,165587.19928548255,166050.83172583897,166537.19505259168,167046.98786748576,167605.9657047533,168230.8399646404,168990.72718203467,169892.23088604424,170796.28908730214,171604.23980498608,172309.54157157333,173286.08610170046,174213.67617039706,174950.4378986402,175314.38829900217,175694.49684106014,176131.83706975888,176549.9425675026,176792.3439657345,177065.31673405864,177432.84444920463,178086.39813767932,179069.38163037467,180103.35441426348,180938.58816463166,181487.22181552325,182085.92469804536,182760.9852926476,183469.5675496466,184112.6754594338,184923.05939185407,185954.63219063575,187073.384918438,188177.97996577373,189335.6725288994,190578.03433938627,191940.38976178155,192766.83983103978,193108.53344693012,193405.77635502792,194400.4039456729,196516.4808239088,199174.47792734546,202354.76212861817,205348.5067216706,208104.81489555546,210795.3333923601,213595.92871631324,216468.04394172117,219352.75766904303,222377.05160756098,224570.92261266115,225423.05086232288,224683.69353563702,224093.85783239873,224199.12961647808,225146.16734830462,227439.0759881379,230802.76141302977,235011.6576399457,238826.469981148,241773.53231639508,244074.6441947576,244959.6319151166,244753.0042612472,243808.55405767393,243514.64343090545,243710.50476683452,243915.5853706587,243736.63788066572,243352.41315830374,243504.3657039361,244306.95138776916,245814.70301571954,247602.34858231002,249341.67780220907,251008.4309402468,252308.86844372877,253189.35262607376,253718.39992653648,254151.92753616258
