RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
394974,7,"Philadelphia, PA",msa,PA,226600.0,235800.0,245800.0,254133.0,257967.0,256300.0,253000.0,249967.0,249633.0,246266.0,241266.0,238233.0,241567.0,251567.0,263233.0,271600.0,274933.0,273267.0,272933.0,271967.0,270333.0,265333.0,259667.0,259667.0,264967.0,271633.0,279633.0,287667.0,295667.0,295967.0,291300.0,287967.0,286333.0,283000.0,276633.0,273300.0,274967.0,284667.0,292967.0,299633.0,299933.0,299300.0,298967.0,295667.0,291333.0,283300.0,278300.0,278133.0,286167.0,297833.0,309633.0,316633.0,318300.0,314967.0,311600.0,308267.0,304933.0,298267.0,293267.0,291633.0,295000.0,303333.0,312625.0,320958.0,323958.0,322967.0,322967.0,323300.0,323300.0,316633.0
394982,27,"Pittsburgh, PA",msa,PA,161600.0,166300.0,171333.0,174633.0,173267.0,171567.0,169833.0,168200.0,164900.0,161633.0,159933.0,160917.0,164250.0,169283.0,175800.0,180800.0,183600.0,182733.0,181067.0,178267.0,176467.0,173133.0,171467.0,173267.0,178967.0,183967.0,189000.0,193300.0,198267.0,199767.0,199767.0,198133.0,195633.0,192300.0,190600.0,189900.0,193233.0,199933.0,206633.0,210000.0,208300.0,204933.0,201567.0,199600.0,196267.0,189633.0,183300.0,181667.0,186667.0,196667.0,206667.0,213333.0,215000.0,212333.0,207300.0,201967.0,196300.0,192667.0,188000.0,187333.0,190667.0,198967.0,209300.0,216300.0,221300.0,221633.0,221633.0,219967.0,219800.0,216433.0
394318,70,"Allentown, PA",msa,PA,202933.0,209600.0,217800.0,222833.0,224800.0,223267.0,221433.0,218133.0,215483.0,210650.0,205650.0,205000.0,209817.0,218150.0,224783.0,229933.0,231600.0,229967.0,226667.0,224967.0,224933.0,223267.0,221600.0,222967.0,229600.0,238950.0,244750.0,246450.0,245467.0,245000.0,246633.0,247800.0,246133.0,241133.0,236633.0,239933.0,244967.0,254967.0,263333.0,271667.0,273333.0,271667.0,269983.0,271617.0,269950.0,268267.0,264779.0,263779.0,270446.0,282267.0,296600.0,308266.0,314783.0,313117.0,311483.0,308333.0,311333.0,309633.0,307933.0,309900.0,314600.0,325467.0,330353.0,335353.0,334520.0,335500.0,331500.0,329800.0,328933.0,328267.0
394666,99,"Harrisburg, PA",msa,PA,174150.0,178583.0,184267.0,187700.0,188933.0,188900.0,188600.0,188800.0,185467.0,180800.0,178267.0,178267.0,183233.0,189100.0,193300.0,198333.0,199133.0,201617.0,199917.0,198250.0,194900.0,191592.0,188275.0,188308.0,191617.0,196600.0,203083.0,209750.0,213083.0,209900.0,203233.0,198233.0,194933.0,191600.0,189933.0,188267.0,191600.0,194967.0,199967.0,205000.0,209967.0,213117.0,209750.0,207958.0,204775.0,198108.0,189933.0,189933.0,201617.0,216617.0,226617.0,229967.0,231633.0,233817.0,233783.0,233783.0,231633.0,230000.0,226667.0,226633.0,231300.0,239600.0,242933.0,249900.0,253267.0,258267.0,261600.0,258233.0,254900.0,244233.0
395075,101,"Scranton, PA",msa,PA,133233.0,137267.0,143933.0,147300.0,151633.0,152333.0,152300.0,150467.0,149300.0,147633.0,145883.0,144683.0,145050.0,146933.0,151300.0,155633.0,158667.0,158317.0,156983.0,154650.0,152300.0,150600.0,149600.0,149600.0,150967.0,154967.0,160000.0,163633.0,165633.0,167133.0,167133.0,164967.0,163133.0,163133.0,162967.0,164967.0,170000.0,179967.0,189933.0,199933.0,203267.0,203267.0,198600.0,195267.0,191967.0,189933.0,188300.0,190883.0,199250.0,212583.0,225000.0,233333.0,238333.0,238333.0,238000.0,244000.0,242000.0,238667.0,227667.0,226333.0,226333.0,229000.0,233967.0,237633.0,236300.0,231333.0,224665.0,223332.0,221832.0,221800.0
394768,104,"Lancaster, PA",msa,PA,229900.0,232233.0,233900.0,232417.0,233417.0,231383.0,231200.0,227900.0,226616.0,224949.0,224916.0,226600.0,228283.0,231617.0,236617.0,243267.0,244967.0,243267.0,239933.0,238267.0,236633.0,236667.0,241633.0,246600.0,251600.0,258267.0,263267.0,264932.0,261465.0,258132.0,254767.0,251417.0,246417.0,244750.0,242433.0,245767.0,249133.0,254966.0,257066.0,260399.0,260400.0,263300.0,261600.0,264900.0,264933.0,268117.0,264817.0,268117.0,271600.0,284900.0,293233.0,299916.0,299916.0,294950.0,291600.0,291633.0,296600.0,298300.0,294933.0,298267.0,304933.0,319967.0,325817.0,330800.0,332117.0,331133.0,331117.0,326467.0,328267.0,324633.0
395244,122,"York, PA",msa,PA,189100.0,192433.0,195767.0,201600.0,202938.0,202938.0,199571.0,198233.0,197750.0,198767.0,197133.0,197617.0,198050.0,199683.0,199717.0,202950.0,207950.0,212950.0,214933.0,213267.0,211550.0,206583.0,203250.0,203267.0,208248.0,218248.0,223948.0,228933.0,227300.0,223300.0,214967.0,208450.0,205117.0,203450.0,198299.0,193266.0,193266.0,198567.0,208567.0,216083.0,220767.0,222550.0,223367.0,222883.0,216100.0,209467.0,208300.0,216633.0,224950.0,233283.0,239217.0,245567.0,248867.0,249600.0,249933.0,249967.0,253300.0,254467.0,254449.0,251566.0,252033.0,258683.0,266567.0,273233.0,273233.0,271567.0,269100.0,265800.0,262500.0,259967.0
395015,128,"Reading, PA",msa,PA,160217.0,164965.0,171598.0,178298.0,184933.0,187383.0,188217.0,186550.0,185767.0,183233.0,183233.0,182400.0,184100.0,187433.0,193300.0,199933.0,201600.0,201567.0,198583.0,197209.0,200542.0,204859.0,206233.0,202933.0,203267.0,208300.0,212800.0,215467.0,215467.0,210967.0,204967.0,201600.0,201600.0,201600.0,198933.0,197932.0,197932.0,199798.0,205800.0,209133.0,214950.0,216583.0,219533.0,219550.0,217917.0,216667.0,210000.0,210000.0,211633.0,224633.0,229600.0,232950.0,229917.0,228283.0,226633.0,226633.0,228300.0,229967.0,228333.0,226667.0,229998.0,238298.0,249932.0,259933.0,268300.0,271333.0,274633.0,279300.0,279600.0,277933.0
394572,184,"Erie, PA",msa,PA,131617.0,134950.0,139967.0,141600.0,140517.0,137150.0,135483.0,134900.0,134900.0,134900.0,134900.0,135750.0,139083.0,142450.0,148300.0,151667.0,154967.0,152533.0,149033.0,143900.0,139637.0,136437.0,133270.0,133267.0,134933.0,140933.0,145967.0,152300.0,156283.0,159250.0,156583.0,149900.0,141900.0,134917.0,131583.0,129917.0,133233.0,138267.0,144267.0,150933.0,155900.0,154933.0,151600.0,148267.0,149600.0,146267.0,142633.0,142633.0,149000.0,157650.0,166317.0,171650.0,174967.0,173336.0,169969.0,168286.0,168217.0,166583.0,163267.0,162133.0,165433.0,178767.0,184267.0,194267.0,190633.0,196108.0,196033.0,198850.0,196042.0,193150.0
394553,263,"East Stroudsburg, PA",msa,PA,162950.0,165617.0,167600.0,169267.0,169933.0,169933.0,169966.0,171600.0,173300.0,174967.0,175000.0,175567.0,177200.0,178833.0,179933.0,181300.0,182967.0,184633.0,186575.0,188242.0,188575.0,186967.0,186667.0,187000.0,188667.0,192000.0,196000.0,201000.0,204667.0,210000.0,214667.0,219667.0,224300.0,228300.0,234933.0,246967.0,258300.0,263300.0,263783.0,265400.0,270433.0,273283.0,276633.0,277967.0,279300.0,281000.0,286333.0,293300.0,298267.0,303267.0,313050.0,321417.0,326417.0,326333.0,326333.0,326333.0,324967.0,324966.0,321633.0,318333.0,318333.0,326333.0,335667.0,343667.0,347163.0,349463.0,349463.0,348967.0,346667.0,346500.0
